timestamp,event_type,task_id,gpu_id,npts
1316000,FINISH,93,16,9397782
1331000,FINISH,40,16,10950623
1331000,START,154,16,11683882
1337000,FINISH,148,8,12548512
1337000,START,19,8,8845199
1337000,START,26,8,9748148
1358000,FINISH,88,28,10707546
1358000,START,60,28,10261200
1358000,START,152,28,9764753
1386000,START,124,32,10376612
1386000,START,8,32,9829585
1386000,START,108,36,12504656
1402000,FINISH,77,4,9582446
1429000,FINISH,96,4,10828333
1429000,START,32,4,11126248
1429000,START,143,4,9207969
1436000,FINISH,66,20,9337895
1440000,INTERRUPT,113,12,11761672
1448000,FINISH,99,24,12098702
1448000,START,113,24,11761672
1452000,START,61,12,10424581
1452000,START,75,12,9381209
1464000,FINISH,44,20,11059932
1464000,START,89,20,12548092
1490000,FINISH,19,8,8845199
1503000,FINISH,26,8,9748148
1503000,START,70,8,9523927
1503000,START,139,8,9300566
1527000,FINISH,152,28,9764753
1530000,FINISH,60,28,10261200
1530000,START,81,28,12542848
1534000,FINISH,154,16,11683882
1534000,START,83,16,10262333
1534000,START,15,16,9818475
1540000,FINISH,8,32,9829585
1571000,FINISH,124,32,10376612
1571000,START,10,32,9841451
1571000,START,16,32,8986529
1599000,FINISH,143,4,9207969
1605000,FINISH,108,36,12504656
1605000,START,9,36,12357114
1618000,FINISH,75,12,9381209
1626000,FINISH,32,4,11126248
1626000,START,74,4,12533815
1628000,FINISH,61,12,10424581
1628000,START,116,12,10181515
1628000,START,120,12,10012880
1660000,FINISH,113,24,11761672
1660000,START,13,24,11440466
1660000,START,5,24,8918796
1665000,FINISH,139,8,9300566
1669000,FINISH,70,8,9523927
1669000,START,115,8,11363352
1676000,FINISH,89,20,12548092
1676000,START,3,20,12547303
1700000,FINISH,15,16,9818475
1708000,FINISH,83,16,10262333
1708000,START,91,16,9851823
1708000,START,97,16,10151058
1723000,FINISH,16,32,8986529
1737000,FINISH,10,32,9841451
1737000,START,159,32,10920575
1737000,START,46,32,9370337
1749000,FINISH,81,28,12542848
1749000,START,151,28,12550654
1804000,FINISH,120,12,10012880
1806000,FINISH,116,12,10181515
1806000,START,107,12,11412193
1822000,FINISH,9,36,12357114
1822000,FINISH,5,24,8918796
1822000,START,67,36,10150364
1822000,START,62,36,10289301
1844000,FINISH,74,4,12533815
1844000,START,1,4,12550781
1852000,FINISH,13,24,11440466
1852000,START,135,24,11069821
1867000,FINISH,115,8,11363352
1867000,START,27,8,12543491
1883000,FINISH,91,16,9851823
1892000,FINISH,97,16,10151058
1892000,START,134,16,11273100
1895000,FINISH,46,32,9370337
1900000,FINISH,3,20,12547303
1900000,START,42,20,12542987
1933000,FINISH,159,32,10920575
1933000,START,51,32,12546842
1972000,FINISH,151,28,12550654
1972000,START,130,28,10445152
1995000,FINISH,67,36,10150364
2001000,INTERRUPT,51,32,12546842
2001000,FINISH,107,12,11412193
2001000,START,51,12,12546842
2002000,FINISH,62,36,10289301
2002000,START,157,36,11169272
2048000,FINISH,135,24,11069821
2048000,START,53,24,11435672
2082000,FINISH,27,8,12543491
2082000,START,57,8,11855743
2083000,FINISH,1,4,12550781
2083000,START,131,4,10931236
2094000,FINISH,134,16,11273100
2094000,START,142,16,11494832
2119000,FINISH,42,20,12542987
2119000,START,118,20,12543115
2154000,FINISH,130,28,10445152
2154000,START,149,28,12543296
2204000,FINISH,157,36,11169272
2204000,START,33,36,11896061
2214000,FINISH,51,12,12546842
2214000,START,141,12,11357884
2243000,FINISH,53,24,11435672
2243000,START,37,24,12544293
2266000,FINISH,131,4,10931236
2266000,START,69,4,10450600
2289000,FINISH,57,8,11855743
2289000,START,45,8,10878107
2301000,FINISH,142,16,11494832
2301000,START,90,16,12547588
2347000,FINISH,118,20,12543115
2347000,START,52,20,11313061
2377000,FINISH,149,28,12543296
2377000,START,2,28,12542930
2403000,FINISH,33,36,11896061
2403000,START,29,36,12197790
2417000,FINISH,141,12,11357884
2417000,START,138,12,11140485
2438000,FINISH,90,16,12547588
2438000,START,18,16,12089929
2446000,FINISH,69,4,10450600
2446000,START,35,4,11419882
2460000,FINISH,37,24,12544293
2460000,START,133,24,11415893
2477000,FINISH,45,8,10878107
2477000,START,136,8,10960345
2541000,FINISH,52,20,11313061
2541000,START,24,20,11916176
2600000,FINISH,2,28,12542930
2600000,START,7,28,11352458
2615000,FINISH,29,36,12197790
2619000,FINISH,138,12,11140485
2644000,FINISH,18,16,12089929
2644000,FINISH,133,24,11415893
2650000,FINISH,35,4,11419882
2672000,FINISH,136,8,10960345
2740000,FINISH,24,20,11916176
2785000,FINISH,7,28,11352458
