timestamp,event_type,task_id,gpu_id,npts
527000,START,71,12,8686886
534000,START,37,20,12544293
536000,FINISH,0,16,8727197
558000,FINISH,59,32,12546482
558000,START,118,32,12543115
567000,FINISH,21,4,10766274
567000,START,46,4,9370337
567000,START,30,4,9657794
593000,FINISH,109,16,11329692
593000,START,91,16,9851823
593000,START,116,16,10181515
619000,FINISH,95,8,7968444
641000,FINISH,84,28,8715480
649000,FINISH,126,8,9869923
649000,START,1,8,12550781
658000,FINISH,31,24,9229031
660000,FINISH,15,28,9818475
660000,START,159,28,10920575
660000,START,14,28,8881830
665000,INTERRUPT,118,32,12543115
675000,FINISH,73,12,11582976
675000,FINISH,71,12,8686886
675000,START,118,12,12543115
683000,FINISH,144,24,10794100
683000,START,35,24,11419882
683000,START,80,24,8499342
686000,FINISH,30,4,9657794
725000,FINISH,46,4,9370337
725000,START,129,4,12547717
751000,FINISH,37,20,12544293
751000,START,145,20,8612527
751000,START,140,20,10731156
768000,FINISH,91,16,9851823
771000,FINISH,116,16,10181515
771000,START,88,16,10707546
771000,START,5,16,8918796
810000,FINISH,14,28,8881830
831000,FINISH,80,24,8499342
856000,FINISH,159,28,10920575
856000,START,16,28,8986529
856000,START,82,28,9623738
882000,INTERRUPT,16,28,8986529
882000,INTERRUPT,82,28,9623738
887000,FINISH,35,24,11419882
887000,START,16,24,8986529
887000,START,82,24,9623738
888000,FINISH,1,8,12550781
888000,START,78,8,12552648
903000,FINISH,118,12,12543115
903000,START,90,12,12547588
905000,FINISH,145,20,8612527
933000,FINISH,5,16,8918796
937000,FINISH,140,20,10731156
937000,START,61,20,10424581
937000,START,143,20,9207969
952000,FINISH,129,4,12547717
952000,START,41,4,12265045
952000,START,101,4,8108685
959000,FINISH,88,16,10707546
959000,START,148,16,12548512
978000,START,39,28,11506282
978000,START,50,28,8159611
1039000,FINISH,16,24,8986529
1040000,FINISH,90,12,12547588
1040000,START,134,12,11273100
1040000,START,105,12,9128248
1047000,FINISH,82,24,9623738
1047000,START,147,24,9463677
1047000,START,68,24,9112263
1097000,FINISH,101,4,8108685
1104000,FINISH,78,8,12552648
1104000,START,79,8,12182656
1104000,START,112,8,8112870
1107000,FINISH,143,20,9207969
1113000,FINISH,61,20,10424581
1113000,START,142,20,11494832
1113000,START,64,20,8505899
1121000,FINISH,50,28,8159611
1169000,FINISH,41,4,12265045
1169000,START,153,4,9214886
1169000,START,77,4,9582446
1174000,FINISH,148,16,12548512
1174000,START,100,16,9768686
1174000,START,121,16,9666046
1180000,FINISH,39,28,11506282
1180000,START,133,28,11415893
1180000,START,19,28,8845199
1197000,FINISH,105,12,9128248
1205000,FINISH,68,24,9112263
1215000,FINISH,147,24,9463677
1215000,START,155,24,11184270
1215000,START,12,24,9162886
1241000,FINISH,112,8,8112870
1242000,FINISH,134,12,11273100
1242000,START,60,12,10261200
1242000,START,139,12,9300566
1258000,FINISH,64,20,8505899
1312000,FINISH,79,8,12182656
1312000,START,34,8,11702256
1320000,FINISH,142,20,11494832
1320000,START,103,20,11624736
1324000,FINISH,153,4,9214886
1333000,FINISH,19,28,8845199
1336000,FINISH,77,4,9582446
1336000,START,25,4,10599782
1336000,START,70,4,9523927
1346000,FINISH,121,16,9666046
1354000,FINISH,100,16,9768686
1354000,START,93,16,9397782
1354000,START,66,16,9337895
1364000,FINISH,133,28,11415893
1364000,START,74,28,12533815
1375000,FINISH,12,24,9162886
1386000,START,111,32,9482563
1386000,START,54,32,10809605
1386000,START,92,36,12035631
1404000,FINISH,139,12,9300566
1411000,FINISH,155,24,11184270
1411000,START,108,24,12504656
1414000,FINISH,60,12,10261200
1414000,START,99,12,12098702
1440000,INTERRUPT,99,12,12098702
1452000,START,99,12,12098702
1502000,FINISH,70,4,9523927
1509000,FINISH,34,8,11702256
1509000,START,154,8,11683882
1512000,FINISH,66,16,9337895
1515000,FINISH,25,4,10599782
1515000,START,86,4,10027327
1515000,START,62,4,10289301
1524000,FINISH,103,20,11624736
1524000,START,130,20,10445152
1524000,START,10,20,9841451
1528000,FINISH,93,16,9397782
1528000,START,119,16,11126549
1539000,FINISH,54,32,10809605
1552000,FINISH,111,32,9482563
1552000,START,72,32,10552608
1552000,START,38,32,9607806
1582000,FINISH,74,28,12533815
1582000,START,67,28,10150364
1582000,START,120,28,10012880
1601000,FINISH,92,36,12035631
1601000,START,158,36,12326376
1630000,FINISH,108,24,12504656
1630000,START,76,24,9912422
1630000,START,8,24,9829585
1671000,FINISH,99,12,12098702
1671000,START,107,12,11412193
1687000,FINISH,86,4,10027327
1690000,FINISH,10,20,9841451
1695000,FINISH,62,4,10289301
1695000,FINISH,72,32,10552608
1695000,START,51,4,12546842
1706000,FINISH,130,20,10445152
1706000,START,33,20,11896061
1712000,FINISH,154,8,11683882
1712000,START,2,8,12542930
1721000,FINISH,119,16,11126549
1721000,START,47,16,11975936
1724000,FINISH,38,32,9607806
1724000,START,55,32,11919815
1755000,FINISH,67,28,10150364
1758000,FINISH,120,28,10012880
1758000,START,29,28,12197790
1784000,FINISH,8,24,9829585
1797000,FINISH,76,24,9912422
1797000,START,45,24,10878107
1797000,START,75,24,9381209
1818000,FINISH,158,36,12326376
1818000,START,40,36,10950623
1866000,FINISH,107,12,11412193
1866000,START,11,12,11607666
1905000,FINISH,33,20,11896061
1905000,START,125,20,11160080
1908000,FINISH,51,4,12546842
1908000,START,113,4,11761672
1922000,FINISH,47,16,11975936
1922000,START,124,16,10376612
1922000,START,26,16,9748148
1930000,FINISH,55,32,11919815
1930000,START,96,32,10828333
1935000,FINISH,2,8,12542930
1935000,START,63,8,11697547
1963000,FINISH,75,24,9381209
1970000,FINISH,29,28,12197790
1970000,START,43,28,11034601
1985000,FINISH,45,24,10878107
1985000,START,32,24,11126248
2001000,INTERRUPT,96,32,10828333
2007000,FINISH,40,36,10950623
2007000,START,96,36,10828333
2066000,FINISH,11,12,11607666
2066000,START,3,12,12547303
2088000,FINISH,26,16,9748148
2101000,FINISH,125,20,11160080
2101000,START,115,20,11363352
2107000,FINISH,124,16,10376612
2107000,START,24,16,11916176
2120000,FINISH,113,4,11761672
2120000,START,27,4,12543491
2142000,FINISH,63,8,11697547
2142000,START,44,8,11059932
2159000,FINISH,43,28,11034601
2159000,START,138,28,11140485
2182000,FINISH,32,24,11126248
2182000,START,157,24,11169272
2201000,FINISH,96,36,10828333
2201000,START,123,36,11619425
2290000,FINISH,3,12,12547303
2290000,START,9,12,12357114
2299000,FINISH,115,20,11363352
2299000,START,150,20,10569581
2306000,FINISH,24,16,11916176
2306000,START,13,16,11440466
2328000,FINISH,44,8,11059932
2328000,START,52,8,11313061
2335000,FINISH,27,4,12543491
2335000,START,110,4,11339716
2361000,FINISH,138,28,11140485
2361000,START,151,28,12550654
2384000,FINISH,157,24,11169272
2384000,START,69,24,10450600
2409000,FINISH,123,36,11619425
2409000,START,102,36,11503522
2469000,FINISH,110,4,11339716
2469000,START,22,4,12547620
2479000,FINISH,150,20,10569581
2479000,START,57,20,11855743
2498000,FINISH,13,16,11440466
2498000,START,128,16,11603040
2507000,FINISH,9,12,12357114
2507000,START,132,12,11200626
2522000,FINISH,52,8,11313061
2522000,START,136,8,10960345
2564000,FINISH,69,24,10450600
2564000,START,135,24,11069821
2584000,FINISH,151,28,12550654
2584000,START,42,28,12542987
2623000,FINISH,102,36,11503522
2623000,START,89,36,12548092
2686000,FINISH,57,20,11855743
2686000,START,53,20,11435672
2688000,FINISH,22,4,12547620
2690000,FINISH,128,16,11603040
2698000,FINISH,132,12,11200626
2717000,FINISH,136,8,10960345
2755000,INTERRUPT,89,36,12548092
2755000,START,89,4,12548092
2760000,FINISH,135,24,11069821
2803000,FINISH,42,28,12542987
2881000,FINISH,53,20,11435672
2967000,FINISH,89,4,12548092
