timestamp,event_type,gpu_id,availability_duration
7200000,add,node34,7101.499
7624095,remove,node18,7624.095
7721131,remove,node8,903.753
7912085,remove,node17,3317.419
7963297,remove,node22,7843.297
8203556,remove,node25,3090.31
8394957,remove,node13,3580.937
8531419,remove,node6,5022.518
8850236,remove,node7,5376.135
8949729,remove,node10,1792.818
9096660,remove,node9,9096.66
9180000,add,node6,5022.518
9180000,add,node7,5376.135
9180000,add,node8,903.753
9180000,add,node9,9096.66
9180000,add,node10,1792.818
9198942,remove,node15,3576.985
9545612,remove,node24,9005.612
10140000,add,node13,3580.937
10143106,remove,node29,3298.369
10363935,remove,node21,3513.21
10380000,add,node15,3576.985
10645551,remove,node6,5022.518
10815438,remove,node15,3576.985
10927545,remove,node7,5376.135
10980000,add,node6,5022.518
11012383,remove,node16,11012.383
11081910,remove,node33,4181.91
11249434,remove,node9,9096.66
11301340,remove,node30,607.381
11447072,remove,node32,4547.072
11462841,remove,node31,4562.841
11545806,remove,node28,2536.966
11640000,add,node7,5376.135
11732165,remove,node23,11372.165
12044714,remove,node13,3580.937
12360000,add,node9,9096.66
12771426,remove,node10,1792.818
12929924,remove,node7,5376.135
13132395,remove,node20,1498.417
13338731,remove,node12,4796.696
13601213,remove,node1,1733.172
13800000,add,node1,1733.172
13800000,add,node7,5376.135
13800000,add,node10,1792.818
13800000,add,node12,4796.696
14301499,remove,node34,7101.499
14353960,remove,node12,4796.696
14940000,add,node12,4796.696
15120000,add,node13,3580.937
15135970,remove,node9,9096.66
15180000,add,node9,9096.66
15180000,add,node15,3576.985
15287637,remove,node7,5376.135
15480000,add,node7,5376.135
15480000,add,node16,11012.383
15480000,add,node17,3317.419
15480000,add,node18,7624.095
15540000,add,node20,1498.417
15540000,add,node21,3513.21
15631756,remove,node14,700.792
15921140,remove,node18,7624.095
15960000,add,node14,700.792
15960000,add,node18,7624.095
16025417,remove,node13,3580.937
16080000,add,node13,3580.937
16080000,add,node22,7843.297
16440000,add,node23,11372.165
16467961,remove,node20,1498.417
16800000,add,node20,1498.417
16845146,remove,node7,5376.135
16860000,add,node7,5376.135
16920000,add,node24,9005.612
16926315,remove,node12,4796.696
17018936,remove,node19,4796.517
17213156,remove,node15,3576.985
17580000,add,node12,4796.696
17580000,add,node15,3576.985
17587233,remove,node2,2047.338
18095771,remove,node16,11012.383
18220091,remove,node27,1370.971
18436365,remove,node18,7624.095
18670310,remove,node1,1733.172
18833967,remove,node13,3580.937
18835051,remove,node3,18835.051
19103684,remove,node14,700.792
19554313,remove,node10,1792.818
19560000,add,node1,1733.172
19631509,remove,node6,5022.518
19689344,remove,node7,5376.135
20009090,remove,node26,1311.065
20220000,add,node2,2047.338
20874468,remove,node12,4796.696
20940000,add,node3,18835.051
20940000,add,node6,5022.518
20940000,add,node7,5376.135
20940000,add,node10,1792.818
20940000,add,node12,4796.696
21530629,remove,node9,9096.66
21540000,add,node9,9096.66
21540000,add,node13,3580.937
21540000,add,node14,700.792
21540000,add,node16,11012.383
21697228,remove,node1,1733.172
21764689,remove,node20,1498.417
21780000,add,node1,1733.172
22372343,remove,node6,5022.518
22500000,add,node6,5022.518
22500000,add,node18,7624.095
22500000,add,node19,4796.517
22500000,add,node20,1498.417
22500000,add,node25,3090.31
22851191,remove,node11,22851.191
22909123,remove,node22,7843.297
23191316,remove,node9,9096.66
23202091,remove,node15,3576.985
23400000,add,node9,9096.66
23400000,add,node11,22851.191
23400000,add,node15,3576.985
23493763,remove,node13,3580.937
23520000,add,node13,3580.937
23520000,add,node22,7843.297
23640000,add,node26,1311.065
23669732,remove,node6,5022.518
23847638,remove,node16,11012.383
23864428,remove,node4,23864.428
23880000,add,node4,23864.428
23938831,remove,node18,7624.095
23940000,add,node6,5022.518
24313721,remove,node15,3576.985
24360000,add,node15,3576.985
24414445,remove,node26,1311.065
24444884,remove,node14,700.792
24711984,remove,node19,4796.517
24900000,add,node14,700.792
24900000,add,node16,11012.383
24900000,add,node18,7624.095
25200000,add,node19,4796.517
25200000,add,node26,1311.065
25203360,remove,node15,3576.985
25320835,remove,node5,25320.835
25380000,add,node5,25320.835
25500000,add,node15,3576.985
25538692,remove,node22,7843.297
25845793,remove,node9,9096.66
25898800,remove,node23,11372.165
26180163,remove,node13,3580.937
26220000,add,node9,9096.66
26256466,remove,node21,3513.21
26340000,add,node13,3580.937
26438807,remove,node4,23864.428
26460000,add,node4,23864.428
26460000,add,node21,3513.21
26460000,add,node22,7843.297
26719063,remove,node3,18835.051
26731287,remove,node16,11012.383
26920540,remove,node17,3317.419
27033822,remove,node10,1792.818
27120000,add,node3,18835.051
27120000,add,node10,1792.818
27120000,add,node16,11012.383
27300000,add,node17,3317.419
27324607,remove,node2,2047.338
27482467,remove,node8,903.753
27491240,remove,node4,23864.428
27531662,remove,node26,1311.065
27807007,remove,node5,25320.835
27939280,remove,node11,22851.191
28020000,add,node2,2047.338
28020000,add,node4,23864.428
28020000,add,node5,25320.835
28020000,add,node8,903.753
28080000,add,node11,22851.191
28080000,add,node23,11372.165
28260000,add,node26,1311.065
28295369,remove,node16,11012.383
28355878,remove,node11,22851.191
28389283,remove,node20,1498.417
28457367,remove,node1,1733.172
28614765,remove,node14,700.792
29160000,add,node1,1733.172
29160000,add,node11,22851.191
29238130,remove,node22,7843.297
29280000,add,node14,700.792
29670409,remove,node14,700.792
29700000,add,node14,700.792
29700000,add,node16,11012.383
29700000,add,node20,1498.417
29819593,remove,node17,3317.419
29822768,remove,node24,9005.612
30300000,add,node17,3317.419
30683616,remove,node25,3090.31
31106763,remove,node2,2047.338
31128422,remove,node21,3513.21
31242974,remove,node1,1733.172
31797854,remove,node19,4796.517
31860000,add,node1,1733.172
32378053,remove,node20,1498.417
32409813,remove,node7,5376.135
32640000,add,node2,2047.338
32640000,add,node7,5376.135
32727533,remove,node12,4796.696
32880000,add,node12,4796.696
32880000,add,node19,4796.517
33120000,add,node20,1498.417
33120000,add,node21,3513.21
33120000,add,node22,7843.297
33120000,add,node24,9005.612
33120000,add,node25,3090.31
33267147,remove,node26,1311.065
33480000,add,node26,1311.065
33480000,add,node27,1370.971
33480000,add,node28,2536.966
33480000,add,node29,3298.369
33480000,add,node30,607.381
33480000,add,node31,4562.841
33480000,add,node32,4547.072
33480000,add,node33,4181.91
33560619,remove,node30,607.381
33840000,add,node30,607.381
33840000,add,node34,7101.499
33900000,add,node35,1357.901
34023724,remove,node13,3580.937
34182132,remove,node8,903.753
34320000,add,node8,903.753
34320000,add,node13,3580.937
34320000,add,node36,20401.606
34380000,add,node37,15778.265
34380000,add,node38,99.496
34380000,add,node39,533.613
34380000,add,node40,2583.302
34479496,remove,node38,99.496
34503055,remove,node16,11012.383
34597393,remove,node8,903.753
34661519,remove,node2,2047.338
34740000,add,node2,2047.338
34830146,remove,node13,3580.937
34913613,remove,node39,533.613
34933437,remove,node15,3576.985
35051726,remove,node10,1792.818
35087570,remove,node9,9096.66
35178994,remove,node33,4181.91
35257901,remove,node35,1357.901
35394685,remove,node1,1733.172
35580000,add,node1,1733.172
35580000,add,node8,903.753
35673623,remove,node19,4796.517
35756763,remove,node34,7101.499
35760000,add,node9,9096.66
35760000,add,node10,1792.818
35760000,add,node13,3580.937
35760000,add,node15,3576.985
35880000,add,node16,11012.383
35881905,remove,node27,1370.971
36012232,remove,node3,18835.051
36101004,remove,node10,1792.818
36113323,remove,node18,7624.095
36120000,add,node3,18835.051
36120000,add,node10,1792.818
36120000,add,node18,7624.095
36404328,remove,node25,3090.31
36480000,add,node19,4796.517
36486300,remove,node29,3298.369
36540000,add,node25,3090.31
36540000,add,node27,1370.971
36614277,remove,node10,1792.818
36747603,remove,node12,4796.696
36780000,add,node10,1792.818
36780000,add,node12,4796.696
36780000,add,node29,3298.369
36780000,add,node33,4181.91
36963302,remove,node40,2583.302
37418628,remove,node1,1733.172
37511567,remove,node11,22851.191
37607486,remove,node14,700.792
37722320,remove,node22,7843.297
37946554,remove,node2,2047.338
37982568,remove,node29,3298.369
38019852,remove,node5,25320.835
38079077,remove,node19,4796.517
38100000,add,node1,1733.172
38100000,add,node2,2047.338
38100000,add,node5,25320.835
38100000,add,node11,22851.191
38100000,add,node14,700.792
38100000,add,node19,4796.517
38280000,add,node22,7843.297
38367948,remove,node25,3090.31
38779196,remove,node18,7624.095
39011195,remove,node5,25320.835
39259018,remove,node8,903.753
39271679,remove,node1,1733.172
39398025,remove,node13,3580.937
39720000,add,node1,1733.172
39900000,add,node5,25320.835
39900000,add,node8,903.753
39960000,add,node13,3580.937
40021455,remove,node5,25320.835
40109382,remove,node13,3580.937
40140000,add,node5,25320.835
40140000,add,node13,3580.937
40140000,add,node18,7624.095
40240680,remove,node4,23864.428
40671780,remove,node15,3576.985
40957852,remove,node23,11372.165
41004418,remove,node7,5376.135
41277742,remove,node22,7843.297
41340000,add,node4,23864.428
41523470,remove,node8,903.753
42179731,remove,node28,2536.966
42597883,remove,node16,11012.383
42600000,add,node7,5376.135
42600000,add,node8,903.753
42619354,remove,node12,4796.696
42640435,remove,node33,4181.91
42660000,add,node12,4796.696
42780000,add,node15,3576.985
42780000,add,node16,11012.383
43042111,remove,node8,903.753
43181525,remove,node27,1370.971
43622979,remove,node10,1792.818
43910131,remove,node31,4562.841
44040000,add,node8,903.753
44100000,add,node10,1792.818
44100000,add,node22,7843.297
44100000,add,node23,11372.165
44100000,add,node25,3090.31
44151412,remove,node24,9005.612
44248388,remove,node11,22851.191
44342669,remove,node17,3317.419
44490200,remove,node6,5022.518
44554194,remove,node2,2047.338
44592166,remove,node32,4547.072
44760000,add,node2,2047.338
44843844,remove,node21,3513.21
44880000,add,node6,5022.518
44880000,add,node11,22851.191
44880000,add,node17,3317.419
44953426,remove,node5,25320.835
45000000,add,node5,25320.835
45117666,remove,node18,7624.095
45180000,add,node18,7624.095
45360000,add,node21,3513.21
45360000,add,node24,9005.612
45360000,add,node27,1370.971
45360000,add,node28,2536.966
45360000,add,node29,3298.369
45418870,remove,node23,11372.165
45656982,remove,node24,9005.612
45923517,remove,node15,3576.985
46033830,remove,node22,7843.297
46174409,remove,node29,3298.369
46260000,add,node15,3576.985
46260000,add,node22,7843.297
46260000,add,node23,11372.165
46260000,add,node24,9005.612
46260000,add,node29,3298.369
46443587,remove,node28,2536.966
46941029,remove,node2,2047.338
47088409,remove,node4,23864.428
47097628,remove,node22,7843.297
47137393,remove,node12,4796.696
47400000,add,node2,2047.338
47454923,remove,node3,18835.051
47563063,remove,node16,11012.383
47640000,add,node3,18835.051
47820000,add,node4,23864.428
47820000,add,node12,4796.696
47820000,add,node16,11012.383
47906662,remove,node19,4796.517
47948188,remove,node21,3513.21
48000000,add,node19,4796.517
48060000,add,node21,3513.21
48318715,remove,node9,9096.66
48600000,add,node9,9096.66
48600000,add,node22,7843.297
48787936,remove,node22,7843.297
48830708,remove,node2,2047.338
48900000,add,node2,2047.338
49067046,remove,node12,4796.696
49094509,remove,node1,1733.172
49260000,add,node1,1733.172
49260000,add,node12,4796.696
49372211,remove,node2,2047.338
49644323,remove,node5,25320.835
49680000,add,node2,2047.338
49800000,add,node5,25320.835
50060883,remove,node6,5022.518
50100000,add,node6,5022.518
50100000,add,node22,7843.297
50158265,remove,node37,15778.265
50237045,remove,node25,3090.31
50258430,remove,node9,9096.66
50279402,remove,node20,1498.417
50340000,add,node9,9096.66
50340000,add,node20,1498.417
50374847,remove,node8,903.753
50400000,add,node8,903.753
50460000,add,node25,3090.31
50640000,add,node28,2536.966
50640000,add,node31,4562.841
50700000,add,node32,4547.072
51015614,remove,node4,23864.428
51233297,remove,node3,18835.051
51480000,add,node3,18835.051
51540000,add,node4,23864.428
51577534,remove,node30,607.381
51580830,remove,node24,9005.612
51755317,remove,node13,3580.937
51757943,remove,node14,700.792
52276684,remove,node27,1370.971
52546765,remove,node4,23864.428
52560000,add,node4,23864.428
52740000,add,node13,3580.937
52740000,add,node14,700.792
52740000,add,node24,9005.612
52740000,add,node27,1370.971
53126332,remove,node18,7624.095
53220000,add,node18,7624.095
53433937,remove,node20,1498.417
53580000,add,node20,1498.417
53580000,add,node30,607.381
53683434,remove,node17,3317.419
53948665,remove,node26,1311.065
54060000,add,node17,3317.419
54118466,remove,node1,1733.172
54135342,remove,node6,5022.518
54191561,remove,node17,3317.419
54300000,add,node1,1733.172
54300000,add,node6,5022.518
54360000,add,node17,3317.419
54366897,remove,node7,5376.135
54420000,add,node7,5376.135
54560133,remove,node30,607.381
54628410,remove,node8,903.753
54721606,remove,node36,20401.606
54900000,add,node8,903.753
54900000,add,node26,1311.065
54900000,add,node30,607.381
54978011,remove,node12,4796.696
55080000,add,node12,4796.696
55080000,add,node33,4181.91
55102537,remove,node2,2047.338
55131656,remove,node23,11372.165
55140000,add,node2,2047.338
55140000,add,node23,11372.165
55140000,add,node34,7101.499
55296007,remove,node26,1311.065
55551590,remove,node18,7624.095
55833852,remove,node30,607.381
55846067,remove,node28,2536.966
56274426,remove,node2,2047.338
56280000,add,node2,2047.338
56340000,add,node18,7624.095
56452095,remove,node9,9096.66
56463503,remove,node8,903.753
56700000,add,node8,903.753
56700000,add,node9,9096.66
56700000,add,node26,1311.065
56700000,add,node28,2536.966
56820000,add,node30,607.381
56820000,add,node35,1357.901
57420000,add,node36,20401.606
57540000,add,node37,15778.265
57540000,add,node38,99.496
57540000,add,node39,533.613
57540000,add,node40,2583.302
57872635,remove,node13,3580.937
57900000,add,node13,3580.937
57900000,add,node41,10734.122
57900000,add,node42,425.397
58008089,remove,node32,4547.072
58204305,remove,node4,23864.428
58218210,remove,node16,11012.383
58317446,remove,node9,9096.66
58325397,remove,node42,425.397
58440000,add,node4,23864.428
58440000,add,node9,9096.66
58440000,add,node16,11012.383
58520523,remove,node40,2583.302
58612968,remove,node12,4796.696
58757709,remove,node17,3317.419
58800000,add,node12,4796.696
59057822,remove,node33,4181.91
59100000,add,node17,3317.419
59249510,remove,node2,2047.338
59400000,add,node2,2047.338
59460000,add,node32,4547.072
59520000,add,node33,4181.91
59520000,add,node40,2583.302
59629323,remove,node3,18835.051
59647830,remove,node5,25320.835
59695695,remove,node29,3298.369
59738146,remove,node14,700.792
59823740,remove,node13,3580.937
59916029,remove,node23,11372.165
60071796,remove,node15,3576.985
60079686,remove,node7,5376.135
60152042,remove,node4,23864.428
60240000,add,node3,18835.051
60300000,add,node4,23864.428
60529355,remove,node4,23864.428
60540000,add,node4,23864.428
60540000,add,node5,25320.835
60540000,add,node7,5376.135
60544278,remove,node1,1733.172
60780000,add,node1,1733.172
60897074,remove,node35,1357.901
60959197,remove,node8,903.753
61040783,remove,node17,3317.419
61187511,remove,node6,5022.518
61320000,add,node6,5022.518
61320000,add,node8,903.753
61649159,remove,node19,4796.517
61653528,remove,node10,1792.818
61827372,remove,node27,1370.971
61987071,remove,node1,1733.172
62100000,add,node1,1733.172
62100000,add,node10,1792.818
62149849,remove,node4,23864.428
62220000,add,node4,23864.428
62220000,add,node13,3580.937
62340000,add,node14,700.792
62340000,add,node15,3576.985
62340000,add,node17,3317.419
62377396,remove,node20,1498.417
62398228,remove,node16,11012.383
62400000,add,node16,11012.383
62400000,add,node19,4796.517
62400000,add,node20,1498.417
62400000,add,node23,11372.165
62460000,remove,node19,4796.517
62472015,remove,node24,9005.612
62580000,add,node19,4796.517
62593284,remove,node14,700.792
62655197,remove,node15,3576.985
62760000,add,node14,700.792
62760000,add,node15,3576.985
62864240,remove,node11,22851.191
62876786,remove,node31,4562.841
62989650,remove,node38,99.496
63121198,remove,node36,20401.606
63204808,remove,node18,7624.095
63355992,remove,node15,3576.985
63360000,add,node11,22851.191
63625151,remove,node37,15778.265
63899551,remove,node3,18835.051
63900000,add,node3,18835.051
64140000,add,node15,3576.985
64140000,add,node18,7624.095
64357204,remove,node18,7624.095
64448157,remove,node26,1311.065
64494228,remove,node30,607.381
64711478,remove,node5,25320.835
64717157,remove,node25,3090.31
64980000,add,node5,25320.835
65225031,remove,node13,3580.937
65262887,remove,node7,5376.135
65332424,remove,node5,25320.835
65808998,remove,node12,4796.696
65880000,add,node5,25320.835
65880000,add,node7,5376.135
65998875,remove,node34,7101.499
66175674,remove,node7,5376.135
66190530,remove,node6,5022.518
66308416,remove,node9,9096.66
66405776,remove,node4,23864.428
67114570,remove,node20,1498.417
67171583,remove,node21,3513.21
67380000,add,node4,23864.428
67380000,add,node6,5022.518
67380000,add,node7,5376.135
67500000,add,node9,9096.66
67560000,add,node12,4796.696
67560000,add,node13,3580.937
67560000,add,node18,7624.095
67560000,add,node20,1498.417
67727821,remove,node8,903.753
67751044,remove,node23,11372.165
68040000,add,node8,903.753
68056470,remove,node22,7843.297
68100000,add,node21,3513.21
68100000,add,node22,7843.297
68347360,remove,node33,4181.91
68634122,remove,node41,10734.122
68658319,remove,node9,9096.66
68819529,remove,node15,3576.985
68820000,add,node9,9096.66
68820000,add,node15,3576.985
68855428,remove,node21,3513.21
68880000,add,node21,3513.21
68880000,add,node23,11372.165
68880000,add,node24,9005.612
69045152,remove,node39,533.613
69155975,remove,node6,5022.518
69302206,remove,node22,7843.297
69732002,remove,node11,22851.191
69810178,remove,node18,7624.095
69831488,remove,node9,9096.66
69951066,remove,node10,1792.818
70001182,remove,node23,11372.165
70200000,add,node6,5022.518
70200000,add,node9,9096.66
70200000,add,node10,1792.818
70200000,add,node11,22851.191
70260000,add,node18,7624.095
70473367,remove,node18,7624.095
70621919,remove,node11,22851.191
70635908,remove,node40,2583.302
71108581,remove,node28,2536.966
71147004,remove,node14,700.792
71400000,add,node11,22851.191
71774531,remove,node9,9096.66
71820000,add,node9,9096.66
71820000,add,node14,700.792
71848330,remove,node8,903.753
71940000,add,node8,903.753
71940000,add,node18,7624.095
72099364,remove,node6,5022.518
72155214,remove,node12,4796.696
72322002,remove,node2,2047.338
72371880,remove,node24,9005.612
72540000,add,node2,2047.338
72540000,add,node6,5022.518
72600000,add,node12,4796.696
72660000,add,node22,7843.297
72835629,remove,node11,22851.191
72839226,remove,node13,3580.937
72840000,add,node11,22851.191
72840000,add,node13,3580.937
73020000,add,node23,11372.165
73140000,add,node24,9005.612
73140000,add,node25,3090.31
73140000,add,node26,1311.065
73140000,add,node27,1370.971
73140000,add,node28,2536.966
73189915,remove,node19,4796.517
73317582,remove,node14,700.792
73362622,remove,node25,3090.31
73425575,remove,node6,5022.518
73548861,remove,node24,9005.612
73899332,remove,node32,4547.072
74190991,remove,node20,1498.417
74454224,remove,node18,7624.095
74567767,remove,node9,9096.66
74621444,remove,node22,7843.297
74760000,add,node6,5022.518
74760000,add,node9,9096.66
74779331,remove,node8,903.753
75006261,remove,node4,23864.428
75133387,remove,node2,2047.338
75180000,add,node2,2047.338
75427692,remove,node9,9096.66
75524745,remove,node26,1311.065
75608026,remove,node16,11012.383
76084152,remove,node6,5022.518
76088840,remove,node23,11372.165
76206048,remove,node13,3580.937
76432976,remove,node2,2047.338
76721449,remove,node1,1733.172
77040000,add,node1,1733.172
77040000,add,node2,2047.338
77160000,add,node4,23864.428
77160000,add,node6,5022.518
77160000,add,node8,903.753
77160000,add,node9,9096.66
77286029,remove,node27,1370.971
77319956,remove,node2,2047.338
77395289,remove,node7,5376.135
77920773,remove,node12,4796.696
78514228,remove,node8,903.753
78960000,add,node2,2047.338
78960000,add,node7,5376.135
78960000,add,node8,903.753
78960000,add,node12,4796.696
78969059,remove,node17,3317.419
79317686,remove,node10,1792.818
79464583,remove,node15,3576.985
79860000,add,node10,1792.818
79860000,add,node13,3580.937
79860000,add,node14,700.792
79860000,add,node15,3576.985
79926907,remove,node21,3513.21
80076856,remove,node3,18835.051
80146418,remove,node10,1792.818
80159483,remove,node15,3576.985
80940000,add,node3,18835.051
80940000,add,node10,1792.818
80940000,add,node15,3576.985
80940000,add,node16,11012.383
81416074,remove,node7,5376.135
81466585,remove,node10,1792.818
81540000,add,node7,5376.135
81540000,add,node10,1792.818
81660000,add,node17,3317.419
81660000,add,node18,7624.095
81660000,add,node19,4796.517
82280526,remove,node14,700.792
82283136,remove,node10,1792.818
82892981,remove,node2,2047.338
83040000,add,node2,2047.338
83040000,add,node10,1792.818
83040000,add,node14,700.792
83106962,remove,node6,5022.518
83280000,add,node6,5022.518
83316213,remove,node9,9096.66
83438599,remove,node4,23864.428
83757340,remove,node28,2536.966
83895385,remove,node17,3317.419
83940000,add,node4,23864.428
83940000,add,node9,9096.66
84240000,add,node17,3317.419
84300000,add,node20,1498.417
84300000,add,node21,3513.21
84360000,add,node22,7843.297
84360000,add,node23,11372.165
84553972,remove,node15,3576.985
84720000,add,node15,3576.985
84720000,add,node24,9005.612
84720000,add,node25,3090.31
84780000,add,node26,1311.065
85339953,remove,node22,7843.297
85380000,add,node22,7843.297
85432273,remove,node7,5376.135
85500000,add,node7,5376.135
85500000,add,node27,1370.971
85500000,add,node28,2536.966
85500000,add,node29,3298.369
85500000,add,node30,607.381
85500000,add,node31,4562.841
85560000,add,node32,4547.072
85560000,add,node33,4181.91
85580035,remove,node21,3513.21
85620000,add,node21,3513.21
85661646,remove,node19,4796.517
85703037,remove,node23,11372.165
86010758,remove,node16,11012.383
86028875,remove,node9,9096.66
86046349,remove,node24,9005.612
86054490,remove,node8,903.753
86220000,add,node8,903.753
86220000,add,node9,9096.66
86220000,add,node16,11012.383
86400000,add,node19,4796.517
86506569,remove,node32,4547.072
86700000,add,node23,11372.165
86800095,remove,node31,4562.841
86942135,remove,node6,5022.518
87000000,add,node6,5022.518
87078945,remove,node15,3576.985
87300000,add,node15,3576.985
87300000,add,node24,9005.612
87300000,add,node31,4562.841
87300000,add,node32,4547.072
87300000,add,node34,7101.499
87300000,add,node35,1357.901
87300000,add,node36,20401.606
87300000,add,node37,15778.265
87331931,remove,node13,3580.937
87499403,remove,node12,4796.696
87600373,remove,node14,700.792
87660000,add,node12,4796.696
87662438,remove,node28,2536.966
87780000,add,node13,3580.937
87794164,remove,node3,18835.051
88045990,remove,node17,3317.419
88260000,add,node3,18835.051
88260000,add,node14,700.792
88260000,add,node17,3317.419
88260000,add,node28,2536.966
88320000,add,node38,99.496
88320000,add,node39,533.613
88320000,add,node40,2583.302
88560000,add,node41,10734.122
88585807,remove,node11,22851.191
88800000,add,node11,22851.191
88860000,add,node42,425.397
88860000,add,node43,2146.19
88860000,add,node44,2738.977
88860000,add,node45,1938.503
88878119,remove,node13,3580.937
88888052,remove,node27,1370.971
89001723,remove,node4,23864.428
89063701,remove,node29,3298.369
89066536,remove,node5,25320.835
89097393,remove,node16,11012.383
89101133,remove,node31,4562.841
89133343,remove,node22,7843.297
89220000,add,node4,23864.428
89361839,remove,node12,4796.696
89418242,remove,node35,1357.901
89440080,remove,node37,15778.265
89590567,remove,node34,7101.499
89700000,add,node5,25320.835
89760000,add,node12,4796.696
89913177,remove,node21,3513.21
90060000,add,node13,3580.937
90060000,add,node16,11012.383
90458923,remove,node12,4796.696
90706000,remove,node20,1498.417
90740095,remove,node13,3580.937
90798503,remove,node45,1938.503
90900000,add,node12,4796.696
90900000,add,node13,3580.937
90900000,add,node20,1498.417
90975194,remove,node18,7624.095
91006190,remove,node43,2146.19
91089010,remove,node2,2047.338
91126554,remove,node39,533.613
91339194,remove,node42,425.397
91560000,add,node2,2047.338
91598977,remove,node44,2738.977
91740000,add,node18,7624.095
91889840,remove,node19,4796.517
91982120,remove,node33,4181.91
92023176,remove,node4,23864.428
92060987,remove,node24,9005.612
92100000,add,node4,23864.428
92207053,remove,node26,1311.065
92258815,remove,node10,1792.818
92310783,remove,node36,20401.606
92460000,add,node10,1792.818
92520000,add,node19,4796.517
92520000,add,node21,3513.21
92520000,add,node22,7843.297
92520000,add,node24,9005.612
92520000,add,node26,1311.065
92524351,remove,node16,11012.383
92706774,remove,node3,18835.051
92820450,remove,node15,3576.985
92914773,remove,node8,903.753
93210483,remove,node1,1733.172
93534132,remove,node4,23864.428
93684291,remove,node40,2583.302
93690905,remove,node11,22851.191
93781628,remove,node38,99.496
94113128,remove,node30,607.381
94132965,remove,node12,4796.696
94200000,add,node1,1733.172
94263273,remove,node19,4796.517
94320000,add,node3,18835.051
94320000,add,node4,23864.428
94320000,add,node8,903.753
94320000,add,node11,22851.191
94416779,remove,node20,1498.417
94500000,add,node12,4796.696
94620000,add,node15,3576.985
94620000,add,node16,11012.383
94620000,add,node19,4796.517
94729311,remove,node2,2047.338
94740000,add,node2,2047.338
94740000,add,node20,1498.417
94920000,add,node27,1370.971
94980000,add,node29,3298.369
95191151,remove,node9,9096.66
95282080,remove,node20,1498.417
95400000,add,node9,9096.66
95736934,remove,node26,1311.065
95970619,remove,node1,1733.172
96014506,remove,node16,11012.383
96023367,remove,node12,4796.696
96180000,add,node1,1733.172
96187861,remove,node19,4796.517
96253091,remove,node23,11372.165
96442910,remove,node7,5376.135
96559467,remove,node6,5022.518
96575964,remove,node8,903.753
96600140,remove,node2,2047.338
96673550,remove,node28,2536.966
96840000,add,node2,2047.338
96840000,add,node6,5022.518
96840000,add,node7,5376.135
96840000,add,node8,903.753
96840000,add,node12,4796.696
96840000,add,node16,11012.383
96840000,add,node19,4796.517
96900000,add,node20,1498.417
97215449,remove,node10,1792.818
97775852,remove,node19,4796.517
97916565,remove,node17,3317.419
98091147,remove,node9,9096.66
98126696,remove,node3,18835.051
98239323,remove,node27,1370.971
98280000,add,node3,18835.051
98280000,add,node9,9096.66
98280000,add,node10,1792.818
98280000,add,node17,3317.419
98349722,remove,node41,10734.122
98553685,remove,node25,3090.31
