timestamp,event_type,gpu_id,availability_duration
8190856,remove,node43,6870.856
8193144,remove,node37,6873.144
8423770,remove,node9,7220.676
8476609,remove,node18,5427.393
8509410,remove,node14,8509.41
8520965,remove,node74,2820.965
8521804,remove,node61,2545.887
8571793,remove,node73,2871.793
8628318,remove,node58,3976.433
8700000,add,node3,254.484
8700000,add,node7,2397.654
8700000,add,node9,7220.676
8700000,add,node13,1408.865
8700000,add,node14,8509.41
8700000,add,node16,1796.643
8700000,add,node17,675.229
8700000,add,node18,5427.393
8700000,add,node21,4431.513
8700000,add,node22,5112.476
8700000,add,node24,4672.406
8700000,add,node27,3240.612
8700000,add,node33,4628.733
8700000,add,node37,6873.144
8700000,add,node40,2140.044
8700000,add,node41,6405.466
8700000,add,node43,6870.856
8700000,add,node45,6533.516
8700000,add,node46,4441.317
8700000,add,node48,1731.079
8700000,add,node49,5068.222
8700000,add,node53,443.889
8783662,remove,node23,7463.662
8807471,remove,node42,1276.242
8824891,remove,node68,3443.857
8864029,remove,node52,1079.704
9015493,remove,node36,818.598
9087966,remove,node21,4431.513
9215309,remove,node40,2140.044
9263524,remove,node59,3802.434
9335182,remove,node39,1240.656
9540000,add,node21,4431.513
9540000,add,node23,7463.662
9540000,add,node36,818.598
9540000,add,node39,1240.656
9540000,add,node40,2140.044
9540000,add,node42,1276.242
9540000,add,node52,1079.704
9540000,add,node58,3976.433
9742914,remove,node6,9742.914
9885337,remove,node1,4384.338
10225957,remove,node52,1079.704
10363400,remove,node26,9043.4
10443372,remove,node78,4743.372
10474035,remove,node65,9154.035
10594849,remove,node79,4894.849
10605216,remove,node17,675.229
10748198,remove,node48,1731.079
10764320,remove,node7,2397.654
10846911,remove,node24,4672.406
10959579,remove,node32,9639.579
10980000,add,node1,4384.338
10980000,add,node6,9742.914
10980000,add,node7,2397.654
10980000,add,node17,675.229
10980000,add,node24,4672.406
10980000,add,node26,9043.4
10980000,add,node32,9639.579
10980000,add,node48,1731.079
10980000,add,node52,1079.704
10980000,add,node59,3802.434
10980000,add,node60,5885.462
10980000,add,node61,2545.887
10980000,add,node62,927.889
10980000,add,node64,5890.685
10980000,add,node65,9154.035
10980000,add,node66,6371.063
10980000,add,node67,6093.656
10980000,add,node68,3443.857
10980000,add,node69,6164.784
10980000,add,node71,6214.356
10980000,add,node72,4531.716
11004899,remove,node4,1330.54
11040000,remove,node48,1731.079
11040000,remove,node72,4531.716
11259003,remove,node21,4431.513
11548740,remove,node11,4815.497
11548972,remove,node14,8509.41
11817285,remove,node63,430.857
11848793,remove,node8,11848.793
11857636,remove,node19,410.829
11880000,add,node4,1330.54
11880000,add,node8,11848.793
11880000,add,node11,4815.497
11880000,add,node14,8509.41
11880000,add,node19,410.829
11880000,add,node21,4431.513
11880000,add,node48,1731.079
11882419,remove,node70,1616.898
11901565,remove,node40,2140.044
12004050,remove,node69,6164.784
12039978,remove,node58,3976.433
12047218,remove,node11,4815.497
12053242,remove,node31,10733.242
12120000,add,node11,4815.497
12120000,add,node31,10733.242
12120000,add,node40,2140.044
12120000,add,node58,3976.433
12120000,add,node63,430.857
12120000,add,node69,6164.784
12127083,remove,node2,5012.662
12243533,remove,node24,4672.406
12405522,remove,node26,9043.4
12511370,remove,node56,11191.37
12521260,remove,node53,443.889
12564413,remove,node35,776.276
12674730,remove,node63,430.857
12709794,remove,node32,9639.579
12733196,remove,node52,1079.704
12762776,remove,node54,1381.514
13033204,remove,node38,11713.204
13092737,remove,node43,6870.856
13140288,remove,node28,2827.308
13195052,remove,node47,371.661
13200000,add,node2,5012.662
13200000,add,node24,4672.406
13200000,add,node26,9043.4
13200000,add,node28,2827.308
13200000,add,node32,9639.579
13200000,add,node35,776.276
13200000,add,node38,11713.204
13314500,remove,node35,776.276
13345061,remove,node5,6606.755
13429979,remove,node46,4441.317
13431574,remove,node4,1330.54
13432069,remove,node65,9154.035
13669351,remove,node51,4207.46
13822755,remove,node13,1408.865
13838988,remove,node27,3240.612
14018944,remove,node66,6371.063
14111206,remove,node25,12791.206
14259707,remove,node17,675.229
14367659,remove,node26,9043.4
14634088,remove,node34,13314.088
14715276,remove,node64,5890.685
14727354,remove,node49,5068.222
14828744,remove,node21,4431.513
15042620,remove,node42,1276.242
15158940,remove,node50,949.081
15335152,remove,node48,1731.079
15469591,remove,node3,254.484
15783132,remove,node55,3616.127
15840000,add,node3,254.484
15840000,add,node4,1330.54
15865681,remove,node20,1078.659
15935172,remove,node58,3976.433
16365909,remove,node19,410.829
16406734,remove,node62,927.889
16554408,remove,node40,2140.044
16565100,remove,node57,15245.1
16680000,add,node5,6606.755
16680000,add,node13,1408.865
16680000,add,node17,675.229
16680000,add,node19,410.829
16680000,add,node20,1078.659
16898053,remove,node29,15578.053
16943995,remove,node67,6093.656
16971267,remove,node15,16971.267
16997607,remove,node23,7463.662
17093354,remove,node18,5427.393
17661509,remove,node6,9742.914
17679109,remove,node8,11848.793
17804894,remove,node69,6164.784
18110856,remove,node19,410.829
18364616,remove,node71,6214.356
18379405,remove,node36,818.598
18480000,add,node6,9742.914
18480000,add,node8,11848.793
18513350,remove,node60,5885.462
18530521,remove,node30,2708.805
18698968,remove,node28,2827.308
19014136,remove,node16,1796.643
19091033,remove,node13,1408.865
19260000,add,node13,1408.865
19260000,add,node15,16971.267
19260000,add,node16,1796.643
19260000,add,node18,5427.393
19260000,add,node19,410.829
19260000,add,node21,4431.513
19260000,add,node23,7463.662
19411245,remove,node4,1330.54
19508077,remove,node3,254.484
19798753,remove,node2,5012.662
19800000,add,node2,5012.662
19849703,remove,node5,6606.755
19916243,remove,node31,10733.242
19988563,remove,node68,3443.857
20160000,add,node3,254.484
20160000,add,node4,1330.54
20160000,add,node5,6606.755
20160000,add,node25,12791.206
20160000,add,node26,9043.4
20160000,add,node27,3240.612
20160000,add,node28,2827.308
20160000,add,node29,15578.053
20186338,remove,node22,5112.476
20359794,remove,node44,4075.084
20376333,remove,node3,254.484
20621754,remove,node24,4672.406
20632054,remove,node15,16971.267
20694404,remove,node39,1240.656
21059181,remove,node19,410.829
21239318,remove,node18,5427.393
21324396,remove,node9,7220.676
21360436,remove,node33,4628.733
21420000,add,node3,254.484
21420000,add,node9,7220.676
21420000,add,node15,16971.267
21420000,add,node18,5427.393
21480000,add,node19,410.829
21480000,add,node22,5112.476
21480000,add,node24,4672.406
21480000,add,node30,2708.805
21480000,add,node31,10733.242
21758930,remove,node14,8509.41
21954957,remove,node16,1796.643
21959487,remove,node17,675.229
22003000,remove,node10,1469.918
22045544,remove,node38,11713.204
22384380,remove,node41,6405.466
22596639,remove,node4,1330.54
22702932,remove,node1,4384.338
22980000,add,node1,4384.338
23005187,remove,node12,2782.7
23040000,add,node4,1330.54
23040000,add,node10,1469.918
23340630,remove,node18,5427.393
23428150,remove,node25,12791.206
23611799,remove,node45,6533.516
23700000,add,node12,2782.7
23808150,remove,node3,254.484
23820000,add,node3,254.484
23820000,add,node14,8509.41
23820000,add,node16,1796.643
23820000,add,node17,675.229
23820000,add,node18,5427.393
23848212,remove,node32,9639.579
23922895,remove,node7,2397.654
24006875,remove,node61,2545.887
24288291,remove,node12,2782.7
24627300,remove,node19,410.829
24827056,remove,node59,3802.434
24984106,remove,node10,1469.918
25020000,add,node7,2397.654
25020000,add,node10,1469.918
25020000,add,node12,2782.7
25020000,add,node19,410.829
25020000,add,node25,12791.206
25020000,add,node32,9639.579
25020000,add,node33,4628.733
25020000,add,node34,13314.088
25020000,add,node35,776.276
25020000,add,node36,818.598
25020000,add,node38,11713.204
25020000,add,node39,1240.656
25020000,add,node40,2140.044
25020000,add,node41,6405.466
25020000,add,node42,1276.242
25020000,add,node43,6870.856
25020000,add,node44,4075.084
25020000,add,node45,6533.516
25020000,add,node46,4441.317
25020000,add,node47,371.661
25020000,add,node48,1731.079
25020000,add,node49,5068.222
25020000,add,node50,949.081
25020000,add,node51,4207.46
25020000,add,node52,1079.704
25020000,add,node53,443.889
25020000,add,node54,1381.514
25020000,add,node55,3616.127
25020000,add,node56,11191.37
25020000,add,node57,15245.1
25020000,add,node58,3976.433
25020000,add,node59,3802.434
25020000,add,node60,5885.462
25020000,add,node61,2545.887
25020000,add,node62,927.889
25020000,add,node63,430.857
25020000,add,node64,5890.685
25020000,add,node65,9154.035
25020000,add,node66,6371.063
25020000,add,node67,6093.656
25020000,add,node68,3443.857
25020000,add,node69,6164.784
25020000,add,node70,1616.898
25020000,add,node71,6214.356
25020000,add,node72,4531.716
25020000,add,node73,2871.793
25020000,add,node74,2820.965
25020000,add,node75,1510.375
25020000,add,node77,212.744
25020000,add,node78,4743.372
25020000,add,node79,4894.849
25020000,add,node80,609.466
25020000,add,node81,10686.97
25020000,add,node82,6578.94
25020000,add,node83,3990.88
25020000,add,node84,3624.594
25020000,add,node85,945.454
25020000,add,node86,3610.142
25020000,add,node87,3535.567
25020000,add,node88,3913.897
25020000,add,node89,2371.976
25079962,remove,node2,5012.662
25164396,remove,node6,9742.914
25236641,remove,node26,9043.4
25425728,remove,node14,8509.41
25816929,remove,node17,675.229
25822121,remove,node55,3616.127
25961048,remove,node35,776.276
25965454,remove,node85,945.454
25987915,remove,node64,5890.685
26015549,remove,node73,2871.793
26433570,remove,node15,16971.267
26435134,remove,node38,11713.204
26530336,remove,node63,430.857
26640641,remove,node75,1510.375
26769991,remove,node67,6093.656
26797329,remove,node66,6371.063
26861805,remove,node27,3240.612
26940000,add,node2,5012.662
27054975,remove,node76,21354.975
27202974,remove,node48,1731.079
27239709,remove,node21,4431.513
27243307,remove,node43,6870.856
27338211,remove,node49,5068.222
27391976,remove,node89,2371.976
27464660,remove,node47,371.661
27545742,remove,node25,12791.206
27645459,remove,node12,2782.7
27700894,remove,node2,5012.662
27832210,remove,node31,10733.242
27889210,remove,node10,1469.918
27900000,add,node2,5012.662
27900000,add,node6,9742.914
27900000,add,node10,1469.918
27900000,add,node12,2782.7
27900000,add,node14,8509.41
27900000,add,node15,16971.267
27944050,remove,node13,1408.865
27995297,remove,node54,1381.514
28049804,remove,node32,9639.579
28196292,remove,node12,2782.7
28203994,remove,node34,13314.088
28521850,remove,node77,212.744
28555567,remove,node87,3535.567
28630142,remove,node86,3610.142
28644594,remove,node84,3624.594
28652077,remove,node41,6405.466
28688149,remove,node50,949.081
28898764,remove,node39,1240.656
28906091,remove,node3,254.484
28933897,remove,node88,3913.897
28992503,remove,node69,6164.784
29010880,remove,node83,3990.88
29224897,remove,node72,4531.716
29339745,remove,node30,2708.805
29467146,remove,node57,15245.1
29581976,remove,node62,927.889
29891868,remove,node29,15578.053
30037046,remove,node36,818.598
30129747,remove,node80,609.466
30265968,remove,node51,4207.46
30337650,remove,node6,9742.914
30359280,remove,node22,5112.476
30361110,remove,node4,1330.54
30514362,remove,node44,4075.084
30573736,remove,node18,5427.393
30635493,remove,node5,6606.755
30807251,remove,node8,11848.793
30836457,remove,node42,1276.242
30849640,remove,node28,2827.308
30882620,remove,node59,3802.434
30937409,remove,node9,7220.676
30960000,add,node3,254.484
31089808,remove,node60,5885.462
31277350,remove,node68,3443.857
31377299,remove,node1,4384.338
31598940,remove,node82,6578.94
31627608,remove,node45,6533.516
31757625,remove,node33,4628.733
31860000,add,node1,4384.338
31860000,add,node4,1330.54
31860000,add,node5,6606.755
31860000,add,node6,9742.914
31860000,add,node8,11848.793
31860000,add,node9,7220.676
31860000,add,node12,2782.7
31997613,remove,node71,6214.356
32097215,remove,node70,1616.898
32118963,remove,node11,4815.497
32360712,remove,node37,6873.144
32436574,remove,node58,3976.433
32564242,remove,node5,6606.755
32643205,remove,node19,410.829
33415043,remove,node24,4672.406
33573115,remove,node7,2397.654
33600000,add,node5,6606.755
33720000,add,node7,2397.654
33720000,add,node11,4815.497
33720000,add,node13,1408.865
33720000,add,node17,675.229
33720000,add,node18,5427.393
33720000,add,node19,410.829
33720000,add,node21,4431.513
33720000,add,node22,5112.476
33720000,add,node24,4672.406
33720000,add,node25,12791.206
33720000,add,node26,9043.4
33720000,add,node27,3240.612
33720000,add,node28,2827.308
33720000,add,node29,15578.053
33720000,add,node30,2708.805
33720000,add,node31,10733.242
33720000,add,node32,9639.579
33720000,add,node33,4628.733
33720000,add,node34,13314.088
33720000,add,node35,776.276
33720000,add,node36,818.598
33780000,remove,node22,5112.476
33911377,remove,node20,1078.659
33950783,remove,node8,11848.793
33963048,remove,node35,776.276
34014335,remove,node23,7463.662
34027656,remove,node13,1408.865
34389799,remove,node46,4441.317
34421351,remove,node56,11191.37
34429372,remove,node1,4384.338
34534663,remove,node34,13314.088
34560000,add,node1,4384.338
34560000,add,node8,11848.793
34560000,add,node13,1408.865
34560000,add,node20,1078.659
34786229,remove,node19,410.829
34905305,remove,node13,1408.865
35367564,remove,node26,9043.4
35706970,remove,node81,10686.97
36180000,add,node13,1408.865
36180000,add,node19,410.829
36180000,add,node22,5112.476
36180000,add,node23,7463.662
36180000,add,node26,9043.4
36180000,add,node34,13314.088
36180000,add,node35,776.276
36180000,add,node37,6873.144
36180000,add,node38,11713.204
36180000,add,node39,1240.656
36180000,add,node41,6405.466
36180000,add,node42,1276.242
36180000,add,node43,6870.856
36180000,add,node44,4075.084
36180000,add,node45,6533.516
36240000,remove,node39,1240.656
36276586,remove,node9,7220.676
36456160,remove,node12,2782.7
36501092,remove,node52,1079.704
36537673,remove,node17,675.229
36571696,remove,node74,2820.965
36660000,add,node9,7220.676
36660000,add,node12,2782.7
36660000,add,node17,675.229
36660000,add,node39,1240.656
36660000,add,node46,4441.317
36660000,add,node47,371.661
36660000,add,node48,1731.079
36660000,add,node49,5068.222
36660000,add,node50,949.081
36660000,add,node51,4207.46
36660000,add,node52,1079.704
36660000,add,node54,1381.514
36660000,add,node55,3616.127
36660000,add,node56,11191.37
36660000,add,node57,15245.1
36660000,add,node58,3976.433
36660000,add,node59,3802.434
36660000,add,node60,5885.462
36660000,add,node62,927.889
36660000,add,node63,430.857
36660000,add,node64,5890.685
36660000,add,node66,6371.063
36660000,add,node67,6093.656
36660000,add,node68,3443.857
36660000,add,node69,6164.784
36660000,add,node70,1616.898
36660000,add,node71,6214.356
36660000,add,node72,4531.716
36660000,add,node73,2871.793
36660000,add,node74,2820.965
36660000,add,node75,1510.375
36720000,remove,node17,675.229
36727680,remove,node13,1408.865
36814487,remove,node9,7220.676
36882641,remove,node61,2545.887
36905503,remove,node33,4628.733
36939612,remove,node37,6873.144
37038112,remove,node71,6214.356
37160250,remove,node57,15245.1
37194920,remove,node16,1796.643
37216988,remove,node70,1616.898
37360527,remove,node36,818.598
37559693,remove,node32,9639.579
37605142,remove,node26,9043.4
37764314,remove,node78,4743.372
37860000,add,node9,7220.676
37966518,remove,node38,11713.204
37985854,remove,node2,5012.662
38280000,add,node2,5012.662
38280000,add,node13,1408.865
38280000,add,node16,1796.643
38280000,add,node17,675.229
38280000,add,node26,9043.4
38280000,add,node32,9639.579
38280000,add,node33,4628.733
38326335,remove,node10,1469.918
38449927,remove,node69,6164.784
38472587,remove,node44,4075.084
38520000,add,node10,1469.918
38520000,add,node36,818.598
38520000,add,node37,6873.144
38520000,add,node38,11713.204
38520000,add,node44,4075.084
38520000,add,node57,15245.1
38520000,add,node61,2545.887
38520000,add,node69,6164.784
38520000,add,node70,1616.898
38520000,add,node71,6214.356
38520000,add,node76,21354.975
38520000,add,node77,212.744
38520000,add,node78,4743.372
38520000,add,node80,609.466
38520000,add,node81,10686.97
38520000,add,node82,6578.94
38520000,add,node83,3990.88
38520000,add,node84,3624.594
38520000,add,node85,945.454
38520000,add,node86,3610.142
38520000,add,node87,3535.567
38520000,add,node88,3913.897
38520000,add,node89,2371.976
38520000,add,node90,2252.836
38520000,add,node91,4912.889
38520000,add,node92,671.452
38520000,add,node93,5836.004
38520000,add,node94,2751.742
38520000,add,node95,4862.666
38520000,add,node96,8994.215
38520000,add,node97,15818.101
38520000,add,node98,5689.622
38520000,add,node99,567.324
38520000,add,node100,3378.111
38520000,add,node101,2062.0
38520000,add,node102,8344.079
38520000,add,node103,8928.185
38520000,add,node104,5373.822
38520000,add,node105,3771.006
38520000,add,node106,1202.292
38636166,remove,node37,6873.144
38650259,remove,node13,1408.865
38651493,remove,node12,2782.7
38663192,remove,node25,12791.206
38681733,remove,node88,3913.897
38849987,remove,node84,3624.594
38880000,add,node12,2782.7
38880000,add,node13,1408.865
38880000,add,node25,12791.206
38880000,add,node37,6873.144
38880000,add,node84,3624.594
38880000,add,node88,3913.897
38880000,add,node107,3965.612
39087324,remove,node99,567.324
39114006,remove,node19,410.829
39120109,remove,node78,4743.372
39127951,remove,node60,5885.462
39187541,remove,node13,1408.865
39191452,remove,node92,671.452
39297554,remove,node54,1381.514
39305256,remove,node43,6870.856
39332136,remove,node27,3240.612
39341162,remove,node63,430.857
39348150,remove,node1,4384.338
39365785,remove,node40,2140.044
39369273,remove,node59,3802.434
39411087,remove,node23,7463.662
39430389,remove,node79,4894.849
39436333,remove,node44,4075.084
39442237,remove,node18,5427.393
39535482,remove,node49,5068.222
39552478,remove,node82,6578.94
39660620,remove,node45,6533.516
39710404,remove,node30,2708.805
39722292,remove,node106,1202.292
39762074,remove,node69,6164.784
39840000,add,node1,4384.338
39840000,add,node13,1408.865
39840000,add,node18,5427.393
39840000,add,node19,410.829
39840000,add,node23,7463.662
39840000,add,node27,3240.612
39840000,add,node30,2708.805
39840000,add,node40,2140.044
39840000,add,node43,6870.856
39840000,add,node44,4075.084
40072978,remove,node85,945.454
40276381,remove,node31,10733.242
40373088,remove,node22,5112.476
40491310,remove,node24,4672.406
40527223,remove,node20,1078.659
40528988,remove,node41,6405.466
40560000,add,node20,1078.659
40560000,add,node22,5112.476
40571787,remove,node33,4628.733
40582000,remove,node101,2062.0
40772499,remove,node29,15578.053
40772836,remove,node90,2252.836
40841624,remove,node61,2545.887
40965492,remove,node43,6870.856
41182885,remove,node50,949.081
41194019,remove,node81,10686.97
41197301,remove,node37,6873.144
41221495,remove,node39,1240.656
41270703,remove,node8,11848.793
41271742,remove,node94,2751.742
41287870,remove,node70,1616.898
41293632,remove,node9,7220.676
41315413,remove,node26,9043.4
41365899,remove,node57,15245.1
41445674,remove,node30,2708.805
41478300,remove,node80,609.466
41654314,remove,node20,1078.659
41775621,remove,node67,6093.656
41820000,add,node8,11848.793
41820000,add,node9,7220.676
41820000,add,node20,1078.659
41870184,remove,node10,1469.918
41897609,remove,node11,4815.497
41898111,remove,node100,3378.111
42041125,remove,node18,5427.393
42078662,remove,node19,410.829
42120000,add,node10,1469.918
42120000,add,node11,4815.497
42193480,remove,node11,4815.497
42238735,remove,node6,9742.914
42241323,remove,node8,11848.793
42291006,remove,node105,3771.006
42464299,remove,node13,1408.865
42690583,remove,node86,3610.142
42812332,remove,node58,3976.433
42845612,remove,node107,3965.612
43080000,add,node6,9742.914
43080000,add,node8,11848.793
43080000,add,node11,4815.497
43080000,add,node13,1408.865
43080000,add,node18,5427.393
43080000,add,node19,410.829
43080000,add,node24,4672.406
43080000,add,node26,9043.4
43080000,add,node29,15578.053
43080000,add,node30,2708.805
43080000,add,node31,10733.242
43186634,remove,node21,4431.513
43224279,remove,node18,5427.393
43232790,remove,node26,9043.4
43244445,remove,node66,6371.063
43246804,remove,node24,4672.406
43353617,remove,node65,9154.035
43382666,remove,node95,4862.666
43427785,remove,node2,5012.662
43432889,remove,node91,4912.889
43454101,remove,node55,3616.127
43468319,remove,node9,7220.676
43552740,remove,node23,7463.662
43579162,remove,node38,11713.204
43583979,remove,node17,675.229
43794954,remove,node13,1408.865
43797070,remove,node74,2820.965
43830238,remove,node29,15578.053
43853053,remove,node12,2782.7
43872702,remove,node8,11848.793
43893822,remove,node104,5373.822
44001719,remove,node73,2871.793
44114849,remove,node44,4075.084
44124134,remove,node36,818.598
44134631,remove,node20,1078.659
44145801,remove,node3,254.484
44204611,remove,node84,3624.594
44209622,remove,node98,5689.622
44237922,remove,node28,2827.308
44356004,remove,node93,5836.004
44363321,remove,node88,3913.897
44468144,remove,node52,1079.704
44765858,remove,node4,1330.54
44820000,add,node2,5012.662
44894133,remove,node75,1510.375
44947822,remove,node15,16971.267
44991848,remove,node6,9742.914
45016897,remove,node46,4441.317
45052577,remove,node25,12791.206
45130602,remove,node42,1276.242
45529412,remove,node5,6606.755
45540000,add,node3,254.484
45540000,add,node4,1330.54
45540000,add,node5,6606.755
45540000,add,node6,9742.914
45540000,add,node8,11848.793
45540000,add,node9,7220.676
45540000,add,node12,2782.7
45540000,add,node13,1408.865
45540000,add,node15,16971.267
45540000,add,node17,675.229
45540000,add,node18,5427.393
45540000,add,node20,1078.659
45540000,add,node21,4431.513
45540000,add,node23,7463.662
45540000,add,node24,4672.406
45540000,add,node25,12791.206
45540000,add,node26,9043.4
45643577,remove,node26,9043.4
45720000,add,node26,9043.4
45960000,add,node28,2827.308
46031533,remove,node22,5112.476
46131040,remove,node51,4207.46
46140000,add,node22,5112.476
46140000,add,node29,15578.053
46140000,add,node33,4628.733
46140000,add,node36,818.598
46140000,add,node37,6873.144
46140000,add,node38,11713.204
46140000,add,node39,1240.656
46140000,add,node41,6405.466
46140000,add,node42,1276.242
46140000,add,node43,6870.856
46140000,add,node44,4075.084
46140000,add,node45,6533.516
46140000,add,node46,4441.317
46140000,add,node49,5068.222
46140000,add,node50,949.081
46140000,add,node51,4207.46
46140000,add,node52,1079.704
46140000,add,node54,1381.514
46140000,add,node55,3616.127
46140000,add,node57,15245.1
46140000,add,node58,3976.433
46140000,add,node59,3802.434
46140000,add,node60,5885.462
46316517,remove,node11,4815.497
46458251,remove,node7,2397.654
46535720,remove,node89,2371.976
46543890,remove,node47,371.661
46620000,add,node7,2397.654
46620000,add,node11,4815.497
46620000,add,node47,371.661
46620000,add,node61,2545.887
46620000,add,node63,430.857
46680000,add,node65,9154.035
46680000,add,node66,6371.063
46755195,remove,node76,21354.975
46864079,remove,node102,8344.079
46953420,remove,node55,3616.127
47448185,remove,node103,8928.185
47510125,remove,node21,4431.513
47514215,remove,node96,8994.215
47632551,remove,node6,9742.914
47931327,remove,node18,5427.393
47957521,remove,node37,6873.144
48003541,remove,node24,4672.406
48053494,remove,node26,9043.4
48077532,remove,node56,11191.37
