timestamp,event_type,gpu_id,availability_duration
65041621,remove,node25,9270.931
65100000,add,node3,56505.155
65100000,add,node8,2711.259
65120290,remove,node7,16128.407
65640000,add,node7,16128.407
65640000,add,node9,27289.98
66180000,add,node19,14389.553
66180000,add,node23,34116.497
66180000,add,node25,9270.931
66180000,add,node26,3933.196
66180000,add,node30,1822.143
66805268,remove,node28,7610.9
66960000,add,node28,7610.9
66960000,add,node31,8551.049
66960000,add,node33,33960.275
66960000,add,node34,13937.419
66960000,add,node41,241.859
66960000,add,node42,31290.395
66960000,add,node43,33336.499
66960000,add,node44,5096.983
67201859,remove,node41,241.859
67254159,remove,node32,4729.729
67680000,add,node32,4729.729
67680000,add,node41,241.859
67800000,add,node45,4073.704
68553575,remove,node11,68553.575
68700000,add,node11,68553.575
68700000,add,node46,1530.438
68700000,add,node47,61204.82
68820000,add,node48,47334.797
68820000,add,node49,298.49
68820000,add,node50,1600.841
68820000,add,node51,7749.906
69118490,remove,node49,298.49
69310848,remove,node35,9729.318
69480000,add,node35,9729.318
69532180,remove,node11,68553.575
69953562,remove,node15,10730.956
70230438,remove,node46,1530.438
70420841,remove,node50,1600.841
71160000,add,node11,68553.575
71160000,add,node15,10730.956
71164559,remove,node3,56505.155
71361443,remove,node39,7676.422
71520000,add,node3,56505.155
71520000,add,node39,7676.422
71520000,add,node46,1530.438
71520000,add,node49,298.49
71593284,remove,node4,71593.284
71760000,add,node4,71593.284
71873704,remove,node45,4073.704
72056983,remove,node44,5096.983
72180000,add,node44,5096.983
72180000,add,node45,4073.704
72180000,add,node50,1600.841
72188304,remove,node16,33037.15
72543014,remove,node39,7676.422
72840000,add,node16,33037.15
73020000,add,node39,7676.422
73020000,add,node52,19924.576
73327401,remove,node13,10742.812
73430291,remove,node41,241.859
73560000,add,node13,10742.812
73560000,add,node41,241.859
73560000,add,node53,3607.704
73560000,add,node54,17581.305
73629166,remove,node27,4112.913
73662831,remove,node45,4073.704
74020870,remove,node9,27289.98
74144055,remove,node6,15067.554
74165715,remove,node31,8551.049
74346396,remove,node37,13641.216
75611173,remove,node22,23529.891
75962505,remove,node5,75962.505
75978900,remove,node34,13937.419
76032984,remove,node30,1822.143
76169441,remove,node21,10539.631
76200000,add,node5,75962.505
76200000,add,node6,15067.554
76200000,add,node9,27289.98
76200000,add,node21,10539.631
76200000,add,node22,23529.891
76200000,add,node27,4112.913
76500000,add,node30,1822.143
76569906,remove,node51,7749.906
76675885,remove,node11,68553.575
77122601,remove,node24,27016.837
77167704,remove,node53,3607.704
77242810,remove,node7,16128.407
77637233,remove,node16,33037.15
77855178,remove,node29,9895.109
78503844,remove,node39,7676.422
78862711,remove,node1,5199.518
78933586,remove,node9,27289.98
79099663,remove,node35,9729.318
79180311,remove,node20,4495.253
79380000,add,node1,5199.518
79715037,remove,node5,75962.505
79800000,add,node5,75962.505
79800000,add,node7,16128.407
79920000,add,node9,27289.98
79986960,remove,node25,9270.931
80157589,remove,node50,1600.841
80164367,remove,node5,75962.505
80280000,add,node5,75962.505
80280000,add,node11,68553.575
80280000,add,node16,33037.15
80368146,remove,node9,27289.98
80736697,remove,node2,6142.016
82197055,remove,node15,10730.956
82434077,remove,node46,1530.438
82620000,add,node2,6142.016
82942458,remove,node12,14390.089
83194703,remove,node18,22872.286
83199970,remove,node14,2102.376
84670411,remove,node7,16128.407
85200000,add,node7,16128.407
85200000,add,node9,27289.98
85260000,add,node12,14390.089
85493227,remove,node30,1822.143
85500000,add,node14,2102.376
85500000,add,node15,10730.956
85859557,remove,node36,13688.524
86255342,remove,node49,298.49
86526333,remove,node9,27289.98
88020000,add,node9,27289.98
88080000,add,node18,22872.286
88080000,add,node20,4495.253
88080000,add,node24,27016.837
88080000,add,node25,9270.931
89400000,add,node29,9895.109
89580000,add,node30,1822.143
89580000,add,node31,8551.049
89580000,add,node34,13937.419
89820000,add,node35,9729.318
90120000,add,node36,13688.524
90193255,remove,node8,2711.259
90540000,add,node8,2711.259
90540000,add,node37,13641.216
90540000,add,node39,7676.422
90540000,add,node45,4073.704
90540000,add,node46,1530.438
91078063,remove,node41,241.859
91141305,remove,node54,17581.305
91430946,remove,node37,13641.216
91913651,remove,node4,71593.284
92036611,remove,node24,27016.837
92340000,add,node4,71593.284
92340000,add,node24,27016.837
92340000,add,node37,13641.216
92340000,add,node41,241.859
92340000,add,node49,298.49
92522040,remove,node17,9952.258
92944576,remove,node52,19924.576
92983227,remove,node46,1530.438
93059195,remove,node33,33960.275
93790761,remove,node45,4073.704
93881491,remove,node20,4495.253
94088937,remove,node13,10742.812
94553558,remove,node38,12545.732
94620000,add,node13,10742.812
94645165,remove,node21,10539.631
94720278,remove,node5,75962.505
94852884,remove,node24,27016.837
94930551,remove,node14,2102.376
95100000,add,node5,75962.505
95213000,remove,node16,33037.15
95460000,add,node14,2102.376
95460000,add,node16,33037.15
95460000,add,node17,9952.258
95562583,remove,node6,15067.554
95820000,add,node6,15067.554
95940000,add,node20,4495.253
95943089,remove,node29,9895.109
97020000,add,node21,10539.631
97020000,add,node24,27016.837
97583809,remove,node24,27016.837
97620000,add,node24,27016.837
98250395,remove,node42,31290.395
98280000,add,node29,9895.109
98280000,add,node33,33960.275
98304566,remove,node8,2711.259
98692179,remove,node12,14390.089
98912125,remove,node13,10742.812
99036635,remove,node24,27016.837
99060000,add,node8,2711.259
99201138,remove,node16,33037.15
99274236,remove,node26,3933.196
99360000,add,node12,14390.089
99849189,remove,node15,10730.956
99865227,remove,node2,6142.016
99960000,add,node2,6142.016
99960000,add,node13,10742.812
100296499,remove,node43,33336.499
100500000,add,node15,10730.956
100500000,add,node16,33037.15
100560000,add,node24,27016.837
100620000,add,node26,3933.196
100920000,add,node38,12545.732
100920000,add,node42,31290.395
101040000,add,node43,33336.499
101351534,remove,node23,34116.497
101995292,remove,node21,10539.631
102540000,add,node21,10539.631
102548007,remove,node10,5378.456
102600000,add,node10,5378.456
103752969,remove,node35,9729.318
104580000,add,node23,34116.497
104940000,add,node35,9729.318
104940000,add,node45,4073.704
104940000,add,node46,1530.438
104940000,add,node50,1600.841
105046844,remove,node14,2102.376
105122651,remove,node30,1822.143
105619986,remove,node27,4112.913
105620297,remove,node10,5378.456
105879891,remove,node5,75962.505
105900000,add,node5,75962.505
106184771,remove,node44,5096.983
106491136,remove,node25,9270.931
106620000,add,node10,5378.456
106620000,add,node14,2102.376
107024542,remove,node9,27289.98
107503529,remove,node1,5199.518
107580000,add,node1,5199.518
107974683,remove,node1,5199.518
108000000,add,node1,5199.518
108000000,add,node9,27289.98
108060000,add,node25,9270.931
108120000,add,node27,4112.913
108302492,remove,node41,241.859
109080000,add,node30,1822.143
109080000,add,node41,241.859
109080000,add,node44,5096.983
109196145,remove,node3,56505.155
109290602,remove,node40,61650.602
109440000,add,node3,56505.155
109440000,add,node40,61650.602
109500000,add,node51,7749.906
109500000,add,node52,19924.576
109500000,add,node53,3607.704
109560401,remove,node14,2102.376
109781813,remove,node16,33037.15
110268023,remove,node41,241.859
111290053,remove,node39,7676.422
111780000,add,node14,2102.376
111881557,remove,node44,5096.983
111900000,add,node16,33037.15
112066028,remove,node2,6142.016
112680000,add,node2,6142.016
112680000,add,node39,7676.422
112680000,add,node41,241.859
112680000,add,node44,5096.983
112855400,remove,node29,9895.109
112894770,remove,node5,75962.505
112903279,remove,node51,7749.906
112920000,add,node5,75962.505
112920000,add,node29,9895.109
113245232,remove,node24,27016.837
113770511,remove,node30,1822.143
113958996,remove,node36,13688.524
114120000,add,node24,27016.837
114360000,add,node30,1822.143
114360000,add,node36,13688.524
114360000,add,node51,7749.906
114360000,add,node54,17581.305
115080000,add,node55,5771.22
115080000,add,node56,32202.368
115080000,add,node57,1276.192
115125952,remove,node11,68553.575
115327611,remove,node8,2711.259
115434033,remove,node33,33960.275
115990304,remove,node34,13937.419
116154797,remove,node48,47334.797
116160000,add,node8,2711.259
116160000,add,node11,68553.575
116160000,add,node33,33960.275
116356192,remove,node57,1276.192
116538202,remove,node38,12545.732
116940000,add,node34,13937.419
117173830,remove,node22,23529.891
117301571,remove,node54,17581.305
117532339,remove,node39,7676.422
117600000,add,node22,23529.891
117658208,remove,node19,14389.553
118200000,add,node19,14389.553
118320000,add,node38,12545.732
118380000,add,node39,7676.422
118380000,add,node48,47334.797
118836286,remove,node15,10730.956
118954970,remove,node37,13641.216
119760000,add,node15,10730.956
119880000,add,node37,13641.216
120038905,remove,node3,56505.155
120337907,remove,node35,9729.318
120420000,add,node3,56505.155
120420000,add,node35,9729.318
120420000,add,node54,17581.305
120500693,remove,node7,16128.407
120568065,remove,node37,13641.216
120688532,remove,node14,2102.376
120851220,remove,node55,5771.22
120892603,remove,node32,4729.729
120900000,add,node7,16128.407
121253127,remove,node25,9270.931
121296127,remove,node8,2711.259
121373467,remove,node40,61650.602
121512916,remove,node23,34116.497
121980000,add,node8,2711.259
121980000,add,node14,2102.376
122964267,remove,node43,33336.499
123422349,remove,node22,23529.891
123480000,add,node22,23529.891
123480000,add,node23,34116.497
123720000,add,node25,9270.931
123720000,add,node32,4729.729
123828088,remove,node52,19924.576
123960000,add,node37,13641.216
123960000,add,node40,61650.602
123960000,add,node43,33336.499
124080000,add,node52,19924.576
124080000,add,node55,5771.22
124080000,add,node57,1276.192
124080000,add,node58,16053.133
124179240,remove,node55,5771.22
124380000,add,node55,5771.22
124521215,remove,node7,16128.407
124719852,remove,node37,13641.216
124800000,add,node7,16128.407
124800000,add,node37,13641.216
124905592,remove,node40,61650.602
125099060,remove,node27,4112.913
125151224,remove,node29,9895.109
125249547,remove,node3,56505.155
125457591,remove,node2,6142.016
125934439,remove,node45,4073.704
126000000,add,node2,6142.016
126587977,remove,node37,13641.216
126654632,remove,node17,9952.258
126732836,remove,node1,5199.518
126987969,remove,node21,10539.631
127140000,add,node1,5199.518
127620000,add,node3,56505.155
127620000,add,node17,9952.258
128034685,remove,node33,33960.275
128271614,remove,node17,9952.258
128365997,remove,node28,7610.9
128662534,remove,node9,27289.98
128903490,remove,node12,14390.089
129240000,add,node9,27289.98
129904820,remove,node47,61204.82
130297273,remove,node9,27289.98
130708951,remove,node36,13688.524
130738655,remove,node15,10730.956
131040000,add,node9,27289.98
131040000,add,node12,14390.089
131223596,remove,node24,27016.837
131927022,remove,node12,14390.089
132202117,remove,node50,1600.841
132494424,remove,node16,33037.15
132615455,remove,node30,1822.143
132647087,remove,node49,298.49
132735095,remove,node32,4729.729
132934434,remove,node35,9729.318
133012189,remove,node10,5378.456
133775389,remove,node4,71593.284
133980000,add,node4,71593.284
133980000,add,node10,5378.456
133980000,add,node12,14390.089
134136045,remove,node46,1530.438
134160000,add,node15,10730.956
134220000,add,node16,33037.15
134220000,add,node17,9952.258
134220000,add,node21,10539.631
134220000,add,node24,27016.837
134588661,remove,node54,17581.305
135240000,add,node27,4112.913
135300000,add,node28,7610.9
135300000,add,node29,9895.109
135924473,remove,node41,241.859
135942684,remove,node5,75962.505
136277328,remove,node25,9270.931
136591590,remove,node8,2711.259
136767479,remove,node6,15067.554
136800000,add,node5,75962.505
136800000,add,node6,15067.554
136980000,add,node8,2711.259
136980000,add,node25,9270.931
136980000,add,node30,1822.143
137566284,remove,node28,7610.9
137630360,remove,node42,31290.395
137634958,remove,node15,10730.956
137966995,remove,node34,13937.419
138223710,remove,node57,1276.192
138906618,remove,node29,9895.109
139307926,remove,node10,5378.456
139680000,add,node10,5378.456
139680000,add,node15,10730.956
139680000,add,node28,7610.9
139680000,add,node29,9895.109
139765249,remove,node11,68553.575
139800000,add,node11,68553.575
139834464,remove,node5,75962.505
140133133,remove,node58,16053.133
140343548,remove,node25,9270.931
140440102,remove,node11,68553.575
140740585,remove,node18,22872.286
140945759,remove,node29,9895.109
140970534,remove,node21,10539.631
141203464,remove,node14,2102.376
141658588,remove,node3,56505.155
142076627,remove,node53,3607.704
142140000,add,node3,56505.155
142920000,add,node5,75962.505
142920000,add,node11,68553.575
143160000,add,node14,2102.376
143160000,add,node18,22872.286
143391471,remove,node26,3933.196
143532720,remove,node31,8551.049
144403595,remove,node15,10730.956
144420000,add,node15,10730.956
144420000,add,node21,10539.631
144480000,add,node25,9270.931
144540000,add,node26,3933.196
144862080,remove,node39,7676.422
144900000,add,node29,9895.109
144900000,add,node31,8551.049
145116007,remove,node2,6142.016
145260000,add,node2,6142.016
145378094,remove,node10,5378.456
145500000,add,node10,5378.456
145500000,add,node32,4729.729
145500000,add,node33,33960.275
145500000,add,node34,13937.419
145500000,add,node35,9729.318
146167868,remove,node32,4729.729
146446888,remove,node3,56505.155
146664992,remove,node27,4112.913
146726584,remove,node10,5378.456
147033200,remove,node23,34116.497
147076725,remove,node21,10539.631
147282368,remove,node56,32202.368
147412748,remove,node11,68553.575
147455642,remove,node30,1822.143
148005642,remove,node16,33037.15
148800000,add,node3,56505.155
148800000,add,node10,5378.456
148875457,remove,node51,7749.906
149580000,add,node11,68553.575
149961012,remove,node7,16128.407
150057680,remove,node17,9952.258
150424333,remove,node26,3933.196
150702673,remove,node18,22872.286
150803076,remove,node10,5378.456
151163302,remove,node5,75962.505
151677994,remove,node14,2102.376
151727724,remove,node48,47334.797
152200161,remove,node15,10730.956
152654237,remove,node33,33960.275
152772458,remove,node3,56505.155
153274750,remove,node20,4495.253
153300000,add,node3,56505.155
153300000,add,node5,75962.505
153338929,remove,node11,68553.575
153600000,add,node7,16128.407
153600000,add,node10,5378.456
153600000,add,node11,68553.575
153600000,add,node14,2102.376
153829411,remove,node13,10742.812
154112975,remove,node24,27016.837
154139870,remove,node5,75962.505
154466521,remove,node2,6142.016
154998146,remove,node31,8551.049
155905743,remove,node44,5096.983
156209746,remove,node55,5771.22
156858785,remove,node4,71593.284
156966008,remove,node19,14389.553
157200000,add,node2,6142.016
157200000,add,node4,71593.284
157200000,add,node5,75962.505
157200000,add,node13,10742.812
157662686,remove,node11,68553.575
157938089,remove,node34,13937.419
159000000,add,node11,68553.575
159000000,add,node15,10730.956
159000000,add,node16,33037.15
159000000,add,node17,9952.258
159859256,remove,node11,68553.575
159898451,remove,node17,9952.258
160442320,remove,node25,9270.931
161100000,add,node11,68553.575
161100000,add,node17,9952.258
161100000,add,node18,22872.286
161100000,add,node19,14389.553
161637997,remove,node38,12545.732
162240000,add,node20,4495.253
162240000,add,node21,10539.631
162480000,add,node23,34116.497
162480000,add,node24,27016.837
162480000,add,node25,9270.931
162679756,remove,node17,9952.258
163704079,remove,node52,19924.576
164025867,remove,node12,14390.089
164469408,remove,node21,10539.631
164568222,remove,node4,71593.284
165300000,add,node4,71593.284
165300000,add,node12,14390.089
165300000,add,node17,9952.258
165780000,add,node21,10539.631
166261579,remove,node16,33037.15
167033059,remove,node28,7610.9
167100000,add,node16,33037.15
167100000,add,node26,3933.196
167344347,remove,node22,23529.891
167640000,add,node22,23529.891
167700000,add,node27,4112.913
167700000,add,node28,7610.9
167820000,add,node30,1822.143
167820000,add,node31,8551.049
168540000,add,node32,4729.729
168540000,add,node33,33960.275
168540000,add,node34,13937.419
168600000,add,node36,13688.524
168733750,remove,node6,15067.554
168998945,remove,node2,6142.016
169186155,remove,node23,34116.497
169800000,add,node2,6142.016
170040000,add,node6,15067.554
170040000,add,node23,34116.497
170040000,add,node37,13641.216
170040000,add,node38,12545.732
170040000,add,node39,7676.422
170040000,add,node40,61650.602
170120721,remove,node8,2711.259
170220000,add,node8,2711.259
170220000,add,node41,241.859
170280000,add,node42,31290.395
170759860,remove,node30,1822.143
171440888,remove,node10,5378.456
171480000,add,node10,5378.456
171480000,add,node30,1822.143
171480000,add,node44,5096.983
171540105,remove,node28,7610.9
171849112,remove,node31,8551.049
171941917,remove,node18,22872.286
172068640,remove,node14,2102.376
172435799,remove,node7,16128.407
172519048,remove,node33,33960.275
173059708,remove,node8,2711.259
173366627,remove,node26,3933.196
173847178,remove,node43,33336.499
173916821,remove,node20,4495.253
173940286,remove,node40,61650.602
174484938,remove,node25,9270.931
175616836,remove,node32,4729.729
175670570,remove,node1,5199.518
176312274,remove,node19,14389.553
176527316,remove,node37,13641.216
176766405,remove,node21,10539.631
177352021,remove,node35,9729.318
178483472,remove,node5,75962.505
178981120,remove,node17,9952.258
179057970,remove,node22,23529.891
180112181,remove,node44,5096.983
180204156,remove,node23,34116.497
180731105,remove,node38,12545.732
181060031,remove,node2,6142.016
181415795,remove,node15,10730.956
181662493,remove,node11,68553.575
182285169,remove,node16,33037.15
182818209,remove,node13,10742.812
183159532,remove,node42,31290.395
186918002,remove,node27,4112.913
189447030,remove,node4,71593.284
189486362,remove,node41,241.859
190425584,remove,node24,27016.837
190881160,remove,node36,13688.524
191564319,remove,node10,5378.456
192137422,remove,node29,9895.109
192956447,remove,node12,14390.089
195879386,remove,node39,7676.422
198393453,remove,node30,1822.143
200599609,remove,node9,27289.98
201811449,remove,node3,56505.155
202868732,remove,node6,15067.554
210041057,remove,node34,13937.419
